circuit_name,circuitId,compound,air_temp,track_temp,base_time,degradation_rate
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.0863322386426,0.04203995621236991
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.26931578947371,0.0056105263157895865
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.68863940886699,0.0024798029556650915
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,87.2968814229249,0.03461660079051383
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.31316782608693,0.03397304347826096
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.39353636363636,0.011172727272727273
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.97636463708292,0.019815273477812017
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.068975,0.019100000000000134
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.56296442687747,0.0
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.08483970588236,0.041947058823528824
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,85.391,0.06033333333333314
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.1881212121212,0.044636363636363995
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.805043697479,0.029736694677871125
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.92780555555555,0.0
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.8871045112782,0.029877443609022378
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.2577,0.041836764705882185
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,88.3565,0.0
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,87.16760175438596,0.010998245614035247
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.47927450980391,0.007532507739938204
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.82084313725491,0.006648090815273447
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.19091284577492,0.06227131489200444
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.8132634032634,0.0934020979020978
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,86.43339328063242,0.06636561264822131
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.5841818181818,0.0
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,88.85868484848486,0.0
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.67098245614035,0.0
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,86.820475,0.0014882352941176468
Italian Grand Prix,14,MEDIUM,29.330128205128204,42.928205128205136,87.25854545454544,0.0699090909090909
Italian Grand Prix,14,HARD,29.330128205128204,42.928205128205136,87.10815384615384,0.01584615384615377
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.07963398692809,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.2316717177462,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.06246405228758,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,99.95747006889907,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,100.64365548726954,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.06836240601504,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,95.49480147058823,0.22206127450980387
Singapore Grand Prix,15,SOFT,29.844318181818185,36.42215909090909,100.96369521843825,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,99.23091811833973,0.019418252153179855
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.91796528660161,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,97.99558700980391,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.62109150326798,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.18406808043493,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.67407672764229,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.32849491182824,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.1635523390521,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,98.32928916957806,0.04489518946519748
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.57862091503267,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.029608803403,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.12632770768475,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.89155802626006,0.02398750529436703
Singapore Grand Prix,15,SOFT,29.844318181818185,36.42215909090909,98.9071933264534,0.020708978328173023
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.66943413173651,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.15290677674577,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,98.23818648373984,0.08175050813008174
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.29225,0.034132352941176405
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,100.63202262491436,0.012813982898730503
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.36261764705881,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.80882093487514,0.008204339146483865
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.72738305882353,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.01110995670994,0.0006376623376624993
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,98.02441911764707,0.12856127450980384
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.40576470588235,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.77777881736526,0.0
Singapore Grand Prix,15,SOFT,29.844318181818185,36.42215909090909,97.35508571428572,0.11162857142857127
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,100.8909477124183,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,100.46711774891776,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,95.81595,0.21291029411764706
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.45950681194893,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,98.97697478991596,0.0
Singapore Grand Prix,15,MEDIUM,29.844318181818185,36.42215909090909,101.42398039215686,0.0
Singapore Grand Prix,15,HARD,29.844318181818185,36.42215909090909,101.04019885229539,0.0
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,96.97708441558441,0.13685064935064903
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,97.31681578947368,0.04686992481203008
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,94.91617142857142,0.1361535714285707
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,97.55297475455819,0.12867601683029445
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.38228758169934,0.06684107327141395
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,95.52564999999998,0.09499705882352924
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,98.05171428571428,0.1362380952380953
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.42965238095238,0.027053246753246787
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,96.74288970588235,0.033482843137254636
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,98.60392075736327,0.07289971949509048
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,98.03354285714283,0.04913214285714312
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,96.63180392156862,0.07277502579979361
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.63773593073593,0.0
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.180025,0.026445588235294012
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,96.37430718954249,0.1003828689370483
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,98.92072327044025,0.04545573294629892
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,98.07531372549018,0.041195046439628354
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,96.24841758241757,0.12455384615384592
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.62327543859651,0.0
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.60147619047618,0.05751149425287362
Japanese Grand Prix,16,SOFT,27.28860759493671,42.070253164556966,98.8952857142857,0.06128571428571539
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.84357432432434,0.20072297297297287
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.253849002849,0.07091025641025657
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,100.26224820735477,0.005998026445628861
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,97.61949707287015,0.03264158065013103
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,100.21249758454107,0.0016266390614212488
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.42884615384614,0.038582417582417865
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,96.64845588235293,0.0999558823529414
Japanese Grand Prix,16,SOFT,27.28860759493671,42.070253164556966,99.0212,0.14320000000000307
Japanese Grand Prix,16,MEDIUM,27.28860759493671,42.070253164556966,99.32743115438107,0.11716133518776084
Japanese Grand Prix,16,HARD,27.28860759493671,42.070253164556966,98.65412615384615,0.00207042735042731
