year,circuit_name,circuitId,driver,team,compound,air_temp,track_temp,humidity,raining,base_time,degradation_rate
2021,Saudi Arabian Grand Prix,21,6,Williams,HARD,28.816062176165804,31.68497409326425,76.20310880829015,False,96.788,0.0
2021,Saudi Arabian Grand Prix,21,14,Alpine,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,96.157,0.0
2021,Saudi Arabian Grand Prix,21,14,Alpine,HARD,28.816062176165804,31.68497409326425,76.20310880829015,False,95.675,0.0
2021,Saudi Arabian Grand Prix,21,22,AlphaTauri,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,97.088,0.0
2021,Saudi Arabian Grand Prix,21,22,AlphaTauri,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,98.28,0.0
2021,Saudi Arabian Grand Prix,21,22,AlphaTauri,HARD,28.816062176165804,31.68497409326425,76.20310880829015,False,93.56,0.0
2021,Saudi Arabian Grand Prix,21,7,Alfa Romeo Racing,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,96.455,0.0
2021,Saudi Arabian Grand Prix,21,7,Alfa Romeo Racing,HARD,28.816062176165804,31.68497409326425,76.20310880829015,False,97.205,0.0
2021,Saudi Arabian Grand Prix,21,7,Alfa Romeo Racing,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,93.128,0.04508
2021,Saudi Arabian Grand Prix,21,5,Aston Martin,HARD,28.816062176165804,31.68497409326425,76.20310880829015,False,96.997,0.0
2021,Saudi Arabian Grand Prix,21,5,Aston Martin,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,95.187,0.0
2021,Saudi Arabian Grand Prix,21,11,Red Bull Racing,MEDIUM,28.816062176165804,31.68497409326425,76.20310880829015,False,95.45,0.0
2021,Abu Dhabi Grand Prix,22,33,Red Bull Racing,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,88.037,0.11307
2021,Abu Dhabi Grand Prix,22,33,Red Bull Racing,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,88.892,0.0
2021,Abu Dhabi Grand Prix,22,33,Red Bull Racing,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,86.163,0.06318
2021,Abu Dhabi Grand Prix,22,44,Mercedes,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,89.525,0.0
2021,Abu Dhabi Grand Prix,22,44,Mercedes,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,88.218,0.0
2021,Abu Dhabi Grand Prix,22,55,Ferrari,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,90.478,0.0
2021,Abu Dhabi Grand Prix,22,55,Ferrari,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.79,0.0
2021,Abu Dhabi Grand Prix,22,22,AlphaTauri,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,90.995,0.0
2021,Abu Dhabi Grand Prix,22,22,AlphaTauri,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.712,0.0
2021,Abu Dhabi Grand Prix,22,10,AlphaTauri,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,91.62,0.0
2021,Abu Dhabi Grand Prix,22,10,AlphaTauri,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,89.754,0.0
2021,Abu Dhabi Grand Prix,22,77,Mercedes,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.343,0.0
2021,Abu Dhabi Grand Prix,22,77,Mercedes,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,88.183,0.0
2021,Abu Dhabi Grand Prix,22,4,McLaren,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,90.721,0.0
2021,Abu Dhabi Grand Prix,22,4,McLaren,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.722,0.0
2021,Abu Dhabi Grand Prix,22,14,Alpine,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,91.584,0.0
2021,Abu Dhabi Grand Prix,22,14,Alpine,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,89.873,0.0
2021,Abu Dhabi Grand Prix,22,31,Alpine,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,91.389,0.0
2021,Abu Dhabi Grand Prix,22,31,Alpine,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.814,0.0
2021,Abu Dhabi Grand Prix,22,16,Ferrari,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,90.624,0.0
2021,Abu Dhabi Grand Prix,22,16,Ferrari,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.459,0.0
2021,Abu Dhabi Grand Prix,22,16,Ferrari,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,88.559,0.03126
2021,Abu Dhabi Grand Prix,22,5,Aston Martin,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.465,0.0
2021,Abu Dhabi Grand Prix,22,5,Aston Martin,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,90.047,0.0
2021,Abu Dhabi Grand Prix,22,3,McLaren,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,91.099,0.0
2021,Abu Dhabi Grand Prix,22,3,McLaren,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.418,0.0
2021,Abu Dhabi Grand Prix,22,18,Aston Martin,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.812,0.0
2021,Abu Dhabi Grand Prix,22,18,Aston Martin,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,90.064,0.0
2021,Abu Dhabi Grand Prix,22,47,Haas F1 Team,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,90.762,0.0
2021,Abu Dhabi Grand Prix,22,11,Red Bull Racing,SOFT,24.519108280254777,28.465605095541402,59.05477707006369,False,88.501,0.07416
2021,Abu Dhabi Grand Prix,22,11,Red Bull Racing,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,88.511,0.0
2021,Abu Dhabi Grand Prix,22,11,Red Bull Racing,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,86.925,0.0
2021,Abu Dhabi Grand Prix,22,6,Williams,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.757,0.0
2021,Abu Dhabi Grand Prix,22,6,Williams,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,89.535,0.02711
2021,Abu Dhabi Grand Prix,22,99,Alfa Romeo Racing,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.749,0.0
2021,Abu Dhabi Grand Prix,22,99,Alfa Romeo Racing,HARD,24.519108280254777,28.465605095541402,59.05477707006369,False,90.278,0.0
2021,Abu Dhabi Grand Prix,22,63,Williams,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.483,0.0
2021,Abu Dhabi Grand Prix,22,7,Alfa Romeo Racing,MEDIUM,24.519108280254777,28.465605095541402,59.05477707006369,False,91.988,0.0
2022,Bahrain Grand Prix,1,16,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,98.26,0.09168
2022,Bahrain Grand Prix,1,16,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.637,0.14255
2022,Bahrain Grand Prix,1,16,Ferrari,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.28,0.08652
2022,Bahrain Grand Prix,1,16,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,92.875,0.25004
2022,Bahrain Grand Prix,1,55,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.163,0.04599
2022,Bahrain Grand Prix,1,55,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.142,0.12612
2022,Bahrain Grand Prix,1,55,Ferrari,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.054,0.21339
2022,Bahrain Grand Prix,1,55,Ferrari,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,95.578,0.03857
2022,Bahrain Grand Prix,1,44,Mercedes,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,98.217,0.1842
2022,Bahrain Grand Prix,1,44,Mercedes,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,98.597,0.03325
2022,Bahrain Grand Prix,1,44,Mercedes,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.939,0.11721
2022,Bahrain Grand Prix,1,44,Mercedes,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,95.682,0.06689
2022,Bahrain Grand Prix,1,63,Mercedes,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.118,0.08304
2022,Bahrain Grand Prix,1,63,Mercedes,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,97.904,0.1075
2022,Bahrain Grand Prix,1,63,Mercedes,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,97.204,0.12182
2022,Bahrain Grand Prix,1,63,Mercedes,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.305,0.03418
2022,Bahrain Grand Prix,1,20,Haas F1 Team,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.315,0.192
2022,Bahrain Grand Prix,1,20,Haas F1 Team,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.552,0.14586
2022,Bahrain Grand Prix,1,20,Haas F1 Team,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,97.196,0.12855
2022,Bahrain Grand Prix,1,20,Haas F1 Team,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.376,0.07036
2022,Bahrain Grand Prix,1,77,Alfa Romeo,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,100.821,0.00862
2022,Bahrain Grand Prix,1,77,Alfa Romeo,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,99.497,0.01917
2022,Bahrain Grand Prix,1,77,Alfa Romeo,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.428,0.30229
2022,Bahrain Grand Prix,1,77,Alfa Romeo,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.557,0.06646
2022,Bahrain Grand Prix,1,31,Alpine,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,100.011,0.10142
2022,Bahrain Grand Prix,1,31,Alpine,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,99.174,0.04392
2022,Bahrain Grand Prix,1,31,Alpine,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,98.078,0.06808
2022,Bahrain Grand Prix,1,31,Alpine,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.551,0.08429
2022,Bahrain Grand Prix,1,22,AlphaTauri,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,100.517,0.0515
2022,Bahrain Grand Prix,1,22,AlphaTauri,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,98.982,0.09659
2022,Bahrain Grand Prix,1,22,AlphaTauri,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,98.096,0.09164
2022,Bahrain Grand Prix,1,22,AlphaTauri,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.598,0.08982
2022,Bahrain Grand Prix,1,14,Alpine,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.756,0.10626
2022,Bahrain Grand Prix,1,14,Alpine,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,99.538,0.0646
2022,Bahrain Grand Prix,1,14,Alpine,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,98.295,0.12506
2022,Bahrain Grand Prix,1,14,Alpine,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.861,0.09471
2022,Bahrain Grand Prix,1,24,Alfa Romeo,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,100.072,0.09057
2022,Bahrain Grand Prix,1,24,Alfa Romeo,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,98.924,0.06616
2022,Bahrain Grand Prix,1,24,Alfa Romeo,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.286,0.25863
2022,Bahrain Grand Prix,1,24,Alfa Romeo,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.767,0.0
2022,Bahrain Grand Prix,1,47,Haas F1 Team,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,99.078,0.11027
2022,Bahrain Grand Prix,1,47,Haas F1 Team,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.964,0.12365
2022,Bahrain Grand Prix,1,18,Aston Martin,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.324,0.08115
2022,Bahrain Grand Prix,1,18,Aston Martin,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,97.837,0.1939
2022,Bahrain Grand Prix,1,18,Aston Martin,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,95.846,0.33113
2022,Bahrain Grand Prix,1,23,Williams,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,100.104,0.06111
2022,Bahrain Grand Prix,1,23,Williams,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,98.975,0.03557
2022,Bahrain Grand Prix,1,23,Williams,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.333,0.14173
2022,Bahrain Grand Prix,1,3,McLaren,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.372,0.11998
2022,Bahrain Grand Prix,1,3,McLaren,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,99.288,0.04262
2022,Bahrain Grand Prix,1,3,McLaren,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.048,0.16508
2022,Bahrain Grand Prix,1,4,McLaren,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,98.951,0.08578
2022,Bahrain Grand Prix,1,4,McLaren,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.863,0.15695
2022,Bahrain Grand Prix,1,6,Williams,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.511,0.16118
2022,Bahrain Grand Prix,1,6,Williams,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,99.285,0.11652
2022,Bahrain Grand Prix,1,6,Williams,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.227,0.15512
2022,Bahrain Grand Prix,1,27,Aston Martin,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.007,0.11902
2022,Bahrain Grand Prix,1,27,Aston Martin,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,98.047,0.3726
2022,Bahrain Grand Prix,1,27,Aston Martin,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,96.706,0.27075
2022,Bahrain Grand Prix,1,11,Red Bull Racing,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,98.585,0.09693
2022,Bahrain Grand Prix,1,11,Red Bull Racing,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,96.719,0.16974
2022,Bahrain Grand Prix,1,11,Red Bull Racing,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,94.744,0.32332
2022,Bahrain Grand Prix,1,11,Red Bull Racing,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,95.928,0.03337
2022,Bahrain Grand Prix,1,1,Red Bull Racing,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,98.524,0.06211
2022,Bahrain Grand Prix,1,1,Red Bull Racing,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,97.203,0.13333
2022,Bahrain Grand Prix,1,1,Red Bull Racing,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,95.835,0.20824
2022,Bahrain Grand Prix,1,10,AlphaTauri,SOFT,23.617791411042944,28.61042944785276,29.49079754601227,False,99.471,0.12161
2022,Bahrain Grand Prix,1,10,AlphaTauri,MEDIUM,23.617791411042944,28.61042944785276,29.49079754601227,False,98.625,0.09451
2022,Bahrain Grand Prix,1,10,AlphaTauri,HARD,23.617791411042944,28.61042944785276,29.49079754601227,False,98.268,0.03228
2022,Saudi Arabian Grand Prix,2,1,Red Bull Racing,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,94.791,0.02448
2022,Saudi Arabian Grand Prix,2,1,Red Bull Racing,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,94.0,0.0
2022,Saudi Arabian Grand Prix,2,16,Ferrari,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,95.28,0.0
2022,Saudi Arabian Grand Prix,2,16,Ferrari,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,93.771,0.0
2022,Saudi Arabian Grand Prix,2,55,Ferrari,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,95.265,0.0
2022,Saudi Arabian Grand Prix,2,55,Ferrari,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,94.396,0.0
2022,Saudi Arabian Grand Prix,2,11,Red Bull Racing,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,94.818,0.00127
2022,Saudi Arabian Grand Prix,2,11,Red Bull Racing,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,94.752,0.0
2022,Saudi Arabian Grand Prix,2,63,Mercedes,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,96.547,0.0
2022,Saudi Arabian Grand Prix,2,63,Mercedes,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,94.884,0.0
2022,Saudi Arabian Grand Prix,2,31,Alpine,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,96.578,0.02698
2022,Saudi Arabian Grand Prix,2,31,Alpine,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,96.082,0.0
2022,Saudi Arabian Grand Prix,2,4,McLaren,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,97.385,0.0
2022,Saudi Arabian Grand Prix,2,4,McLaren,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,96.577,0.0
2022,Saudi Arabian Grand Prix,2,10,AlphaTauri,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,97.056,0.0
2022,Saudi Arabian Grand Prix,2,10,AlphaTauri,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,96.755,0.0
2022,Saudi Arabian Grand Prix,2,20,Haas F1 Team,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.741,0.0
2022,Saudi Arabian Grand Prix,2,20,Haas F1 Team,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,93.693,0.0
2022,Saudi Arabian Grand Prix,2,44,Mercedes,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.9,0.0
2022,Saudi Arabian Grand Prix,2,44,Mercedes,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,93.438,0.1423
2022,Saudi Arabian Grand Prix,2,24,Alfa Romeo,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,97.627,0.0
2022,Saudi Arabian Grand Prix,2,24,Alfa Romeo,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.75,0.0
2022,Saudi Arabian Grand Prix,2,24,Alfa Romeo,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,94.607,0.00137
2022,Saudi Arabian Grand Prix,2,27,Aston Martin,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.948,0.0
2022,Saudi Arabian Grand Prix,2,27,Aston Martin,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,93.47,0.13448
2022,Saudi Arabian Grand Prix,2,18,Aston Martin,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,97.66,0.0
2022,Saudi Arabian Grand Prix,2,18,Aston Martin,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.584,0.0
2022,Saudi Arabian Grand Prix,2,23,Williams,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.608,0.0
2022,Saudi Arabian Grand Prix,2,77,Alfa Romeo,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,97.003,0.0
2022,Saudi Arabian Grand Prix,2,77,Alfa Romeo,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,95.593,0.0
2022,Saudi Arabian Grand Prix,2,14,Alpine,MEDIUM,25.42039473684211,28.40921052631579,59.66447368421053,False,96.656,0.0
2022,Saudi Arabian Grand Prix,2,14,Alpine,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,97.281,0.0
2022,Saudi Arabian Grand Prix,2,3,McLaren,HARD,25.42039473684211,28.40921052631579,59.66447368421053,False,96.342,0.0
2022,Australian Grand Prix,3,16,Ferrari,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,83.778,0.00086
2022,Australian Grand Prix,3,16,Ferrari,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,83.171,0.0
2022,Australian Grand Prix,3,11,Red Bull Racing,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,84.798,0.00497
2022,Australian Grand Prix,3,11,Red Bull Racing,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,83.808,0.0
2022,Australian Grand Prix,3,63,Mercedes,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,85.64,0.0
2022,Australian Grand Prix,3,63,Mercedes,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,84.011,0.0
2022,Australian Grand Prix,3,44,Mercedes,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,85.339,0.0
2022,Australian Grand Prix,3,44,Mercedes,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,84.123,0.0
2022,Australian Grand Prix,3,4,McLaren,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,84.991,0.01628
2022,Australian Grand Prix,3,4,McLaren,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,84.896,0.0
2022,Australian Grand Prix,3,3,McLaren,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,84.812,0.03307
2022,Australian Grand Prix,3,3,McLaren,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,84.953,0.0
2022,Australian Grand Prix,3,31,Alpine,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,84.899,0.06152
2022,Australian Grand Prix,3,31,Alpine,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.227,0.0
2022,Australian Grand Prix,3,77,Alfa Romeo,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,85.929,0.0
2022,Australian Grand Prix,3,77,Alfa Romeo,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.693,0.0
2022,Australian Grand Prix,3,10,AlphaTauri,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,85.228,0.02343
2022,Australian Grand Prix,3,10,AlphaTauri,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.212,0.0
2022,Australian Grand Prix,3,23,Williams,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,86.82,0.0
2022,Australian Grand Prix,3,24,Alfa Romeo,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,85.229,0.01213
2022,Australian Grand Prix,3,24,Alfa Romeo,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.482,0.0
2022,Australian Grand Prix,3,18,Aston Martin,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.314,0.02182
2022,Australian Grand Prix,3,18,Aston Martin,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.052,0.0
2022,Australian Grand Prix,3,47,Haas F1 Team,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.044,0.0
2022,Australian Grand Prix,3,20,Haas F1 Team,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.942,0.0
2022,Australian Grand Prix,3,20,Haas F1 Team,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,83.045,0.07437
2022,Australian Grand Prix,3,22,AlphaTauri,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.283,0.0
2022,Australian Grand Prix,3,6,Williams,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.521,0.0
2022,Australian Grand Prix,3,6,Williams,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.16,0.0
2022,Australian Grand Prix,3,14,Alpine,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.819,0.0
2022,Australian Grand Prix,3,14,Alpine,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,83.272,0.13919
2022,Australian Grand Prix,3,1,Red Bull Racing,MEDIUM,26.69743589743589,37.40833333333334,43.65384615384615,False,84.201,0.01719
2022,Australian Grand Prix,3,1,Red Bull Racing,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,83.335,0.0
2022,Australian Grand Prix,3,5,Aston Martin,HARD,26.69743589743589,37.40833333333334,43.65384615384615,False,85.575,0.0
2022,Emilia Romagna Grand Prix,4,1,Red Bull Racing,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,81.984,0.0
2022,Emilia Romagna Grand Prix,4,1,Red Bull Racing,SOFT,12.899367088607592,17.41898734177215,83.17088607594937,False,79.655,0.0232
2022,Emilia Romagna Grand Prix,4,11,Red Bull Racing,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,81.874,0.0
2022,Emilia Romagna Grand Prix,4,11,Red Bull Racing,SOFT,12.899367088607592,17.41898734177215,83.17088607594937,False,78.944,0.16309
2022,Emilia Romagna Grand Prix,4,4,McLaren,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.566,0.0
2022,Emilia Romagna Grand Prix,4,63,Mercedes,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.64,0.0
2022,Emilia Romagna Grand Prix,4,77,Alfa Romeo,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.302,0.0
2022,Emilia Romagna Grand Prix,4,16,Ferrari,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.133,0.0
2022,Emilia Romagna Grand Prix,4,16,Ferrari,SOFT,12.899367088607592,17.41898734177215,83.17088607594937,False,79.725,0.0
2022,Emilia Romagna Grand Prix,4,22,AlphaTauri,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.841,0.0
2022,Emilia Romagna Grand Prix,4,5,Aston Martin,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.771,0.0
2022,Emilia Romagna Grand Prix,4,20,Haas F1 Team,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.732,0.0
2022,Emilia Romagna Grand Prix,4,18,Aston Martin,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.741,0.0
2022,Emilia Romagna Grand Prix,4,23,Williams,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.88,0.0
2022,Emilia Romagna Grand Prix,4,10,AlphaTauri,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,83.084,0.0
2022,Emilia Romagna Grand Prix,4,44,Mercedes,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,83.011,0.0
2022,Emilia Romagna Grand Prix,4,31,Alpine,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,82.782,0.0
2022,Emilia Romagna Grand Prix,4,24,Alfa Romeo,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,83.118,0.0
2022,Emilia Romagna Grand Prix,4,6,Williams,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,83.178,0.0
2022,Emilia Romagna Grand Prix,4,47,Haas F1 Team,MEDIUM,12.899367088607592,17.41898734177215,83.17088607594937,False,83.033,0.0
2022,Emilia Romagna Grand Prix,4,47,Haas F1 Team,SOFT,12.899367088607592,17.41898734177215,83.17088607594937,False,79.044,0.20493
